t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
109.47,-4.75518829e-07,6.092333e-06,2.093988e-09,-2.0106138976e-13,0.0000e+00,0.9938
109.98,-4.70088315e-07,6.147174e-06,2.112387e-09,-2.0194956818e-13,0.0000e+00,0.9938
110.48,-4.65633773e-07,6.199587e-06,2.129042e-09,-2.0294876890e-13,0.0000e+00,0.9938
110.99,-4.72221358e-07,6.248972e-06,2.143487e-09,-2.0317081351e-13,0.0000e+00,0.9938
111.50,-4.85323886e-07,6.295037e-06,2.155515e-09,-2.0383694732e-13,0.0000e+00,0.9938
112.00,-4.91457267e-07,6.337715e-06,2.165169e-09,-2.0472512574e-13,0.0000e+00,0.9938
112.51,-4.85728175e-07,6.377063e-06,2.172662e-09,-2.0650148258e-13,0.0000e+00,0.9938
113.02,-4.78349633e-07,6.413190e-06,2.178299e-09,-2.0772272791e-13,0.0000e+00,0.9938
113.52,-4.81832431e-07,6.446216e-06,2.182396e-09,-2.0772272791e-13,0.0000e+00,0.9938
114.03,-4.95254154e-07,6.476255e-06,2.185232e-09,-2.0938806244e-13,0.0000e+00,0.9938
114.54,-5.05212265e-07,6.503414e-06,2.187020e-09,-2.1038726317e-13,0.0000e+00,0.9938
115.04,-5.02034617e-07,6.527809e-06,2.187908e-09,-2.1083135238e-13,0.0000e+00,0.9938
115.55,-4.91527999e-07,6.549574e-06,2.187996e-09,-2.1138646389e-13,0.0000e+00,0.9938
116.06,-4.88407964e-07,6.568868e-06,2.187355e-09,-2.1227464231e-13,0.0000e+00,0.9938
116.57,-4.99276479e-07,6.585868e-06,2.186048e-09,-2.1360690994e-13,0.0000e+00,0.9938
117.07,-5.14913461e-07,6.600768e-06,2.184139e-09,-2.1505019987e-13,0.0000e+00,0.9938
117.58,-5.20550330e-07,6.613764e-06,2.181695e-09,-2.1538326678e-13,0.0000e+00,0.9938
118.09,-5.12285334e-07,6.625047e-06,2.178785e-09,-2.1616042289e-13,0.0000e+00,0.9938
118.59,-5.01423721e-07,6.634801e-06,2.175476e-09,-2.1793677973e-13,0.0000e+00,0.9938
119.10,-5.02423682e-07,6.643197e-06,2.171825e-09,-2.1849189125e-13,0.0000e+00,0.9938
119.61,-5.17730528e-07,6.650395e-06,2.167877e-09,-2.1793677973e-13,0.0000e+00,0.9938
120.11,-5.35190556e-07,6.656538e-06,2.163668e-09,-2.2026824809e-13,0.0000e+00,0.9938
120.62,-5.40166258e-07,6.661761e-06,2.159223e-09,-2.2093438190e-13,0.0000e+00,0.9938
121.13,-5.30115106e-07,6.666189e-06,2.154559e-09,-2.2215562723e-13,0.0000e+00,0.9938
121.63,-5.17461419e-07,6.669943e-06,2.149696e-09,-2.2404300637e-13,0.0000e+00,0.9938
122.14,-5.17823718e-07,6.673139e-06,2.144654e-09,-2.2437607328e-13,0.0000e+00,0.9938
122.65,-5.34816431e-07,6.675887e-06,2.139458e-09,-2.2404300637e-13,0.0000e+00,0.9938
123.15,-5.56106998e-07,6.678288e-06,2.134138e-09,-2.2581936321e-13,0.0000e+00,0.9938
123.66,-5.64765133e-07,6.680434e-06,2.128727e-09,-2.2748469775e-13,0.0000e+00,0.9938
124.17,-5.55704849e-07,6.682408e-06,2.123265e-09,-2.2737367544e-13,0.0000e+00,0.9938
124.67,-5.40976675e-07,6.684283e-06,2.117789e-09,-2.2826185386e-13,0.0000e+00,0.9938
125.18,-5.36942418e-07,6.686126e-06,2.112336e-09,-2.3014923300e-13,0.0000e+00,0.9938
125.69,-5.47515527e-07,6.687997e-06,2.106943e-09,-2.3081536682e-13,0.0000e+00,0.9938
126.19,-5.64192665e-07,6.689952e-06,2.101645e-09,-2.3159252294e-13,0.0000e+00,0.9938
126.70,-5.78896457e-07,6.692036e-06,2.096478e-09,-2.3125945603e-13,0.0000e+00,0.9938
127.21,-5.87727425e-07,6.694292e-06,2.091474e-09,-2.3303581287e-13,0.0000e+00,0.9938
127.71,-5.85823112e-07,6.696757e-06,2.086664e-09,-2.3414603589e-13,0.0000e+00,0.9938
128.22,-5.71771906e-07,6.699465e-06,2.082077e-09,-2.3614443734e-13,0.0000e+00,0.9938
