t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
966.52,-4.21401984e-03,2.216869e-02,1.149435e-05,-8.7028051432e-11,1.7769e-01,1.1250
967.09,-3.26145404e-03,2.198634e-02,1.284241e-05,-8.7028273477e-11,1.8456e-01,1.1250
967.67,-2.58792209e-03,2.186472e-02,1.443882e-05,-8.7028717566e-11,1.9121e-01,1.1250
968.24,-2.14254077e-03,2.175128e-02,1.620472e-05,-8.7029161655e-11,1.9778e-01,1.1250
968.81,-1.86900134e-03,2.164259e-02,1.808299e-05,-8.7029938811e-11,2.0426e-01,1.1250
969.38,-1.70790942e-03,2.153630e-02,2.003049e-05,-8.7029827789e-11,2.1020e-01,1.1250
969.95,-1.59869028e-03,2.143094e-02,2.201016e-05,-8.7029383700e-11,2.1574e-01,1.1250
970.53,-1.48769019e-03,2.132594e-02,2.398539e-05,-8.7030826990e-11,2.2122e-01,1.1250
971.10,-1.33873409e-03,2.122179e-02,2.591707e-05,-8.7031160056e-11,2.2664e-01,1.1250
971.67,-1.13741583e-03,2.112129e-02,2.776213e-05,-8.7030826990e-11,2.3200e-01,1.1250
972.24,-8.85611988e-04,2.092393e-02,2.947434e-05,-8.7031160056e-11,2.2353e-01,1.1250
972.81,-5.91235860e-04,2.084406e-02,3.100439e-05,-8.7031271079e-11,1.6464e-01,1.1250
973.39,-2.61499498e-04,2.068301e-02,3.230446e-05,-8.7031382101e-11,5.8776e-02,1.1250
973.96,9.67100464e-05,2.065047e-02,3.332696e-05,-8.7041041041e-11,6.9337e-02,1.1250
974.53,4.72948232e-04,2.055102e-02,3.402812e-05,-8.7497897816e-11,5.8574e-02,1.1250
975.10,8.52034197e-04,2.058813e-02,3.437052e-05,-8.7592377795e-11,6.4638e-02,1.1563
975.67,1.21809445e-03,2.066627e-02,3.432520e-05,-8.8308915736e-11,6.9977e-02,1.1563
976.25,1.56075160e-03,2.078406e-02,3.387644e-05,-8.8493656847e-11,7.4460e-02,1.1563
976.82,1.87835303e-03,2.093792e-02,3.302480e-05,-8.9420582050e-11,7.7763e-02,1.1875
977.39,2.17601704e-03,2.112231e-02,3.179065e-05,-8.9593443775e-11,7.9881e-02,1.1875
977.96,2.46072317e-03,2.132997e-02,3.021676e-05,-8.9770080258e-11,8.0933e-02,1.1875
978.53,2.73751942e-03,2.155267e-02,2.836893e-05,-9.0197516123e-11,8.1018e-02,1.1875
979.10,3.00905534e-03,2.178214e-02,2.633436e-05,-9.0920271312e-11,8.0229e-02,1.1875
979.68,3.27746958e-03,2.201110e-02,2.421736e-05,-9.1676999325e-11,7.8661e-02,1.1875
980.25,3.54615584e-03,2.223401e-02,2.213220e-05,-9.1820884229e-11,7.6411e-02,1.2188
980.82,3.81989351e-03,2.244748e-02,2.019428e-05,-9.1820773207e-11,7.3578e-02,1.2188
981.39,4.10363882e-03,2.265033e-02,1.850514e-05,-9.1821328319e-11,7.0256e-02,1.2188
981.96,4.40097467e-03,2.284332e-02,1.713755e-05,-9.1820884229e-11,6.6507e-02,1.2188
982.54,4.71260441e-03,2.302865e-02,1.612220e-05,-9.1821328319e-11,6.2401e-02,1.2188
983.11,5.03478157e-03,2.320934e-02,1.544443e-05,-9.1821661385e-11,5.8015e-02,1.2188
983.68,5.35819102e-03,2.338851e-02,1.505504e-05,-9.1821661385e-11,5.3427e-02,1.2188
984.25,5.66889655e-03,2.356885e-02,1.489112e-05,-9.1822327519e-11,4.8713e-02,1.2188
984.82,5.95288903e-03,2.375226e-02,1.489711e-05,-9.1822549564e-11,4.7925e-02,1.2188
985.40,6.20358160e-03,2.393987e-02,1.503639e-05,-9.1822993653e-11,5.3624e-02,1.2188
985.97,6.42989792e-03,2.413205e-02,1.529126e-05,-9.1822660586e-11,5.9287e-02,1.2188
986.54,6.66210756e-03,2.432783e-02,1.565519e-05,-9.1822993653e-11,6.4915e-02,1.2188
987.11,6.95272014e-03,2.452748e-02,1.612329e-05,-9.1824103876e-11,7.0508e-02,1.2188
987.68,7.37036612e-03,2.472951e-02,1.668582e-05,-9.1823992854e-11,7.6064e-02,1.2188
988.26,7.98565847e-03,2.493290e-02,1.732600e-05,-9.1823992854e-11,8.1585e-02,1.2188
988.83,8.85030653e-03,2.513665e-02,1.802218e-05,-9.1823992854e-11,8.7070e-02,1.2188
989.40,9.97288748e-03,2.533976e-02,1.875161e-05,-9.1824770010e-11,9.2519e-02,1.2188
989.97,1.12966419e-02,2.554082e-02,1.949406e-05,-9.1824881032e-11,9.8130e-02,1.2188
990.54,1.26862926e-02,2.572326e-02,2.023401e-05,-9.1825769211e-11,1.0379e-01,1.2188
991.11,1.39327513e-02,2.590129e-02,2.095986e-05,-9.1825436144e-11,1.0941e-01,1.2188
991.69,1.47826228e-02,2.607217e-02,2.166292e-05,-9.1825658188e-11,1.1498e-01,1.2188
992.26,1.49892712e-02,2.623254e-02,2.233535e-05,-9.1826213300e-11,1.2051e-01,1.2188
992.83,1.43694847e-02,2.636760e-02,2.296836e-05,-9.1826324322e-11,1.2600e-01,1.2188
993.40,1.28447728e-02,2.649288e-02,2.355216e-05,-9.1826213300e-11,1.3145e-01,1.2188
993.97,1.04541017e-02,2.658500e-02,2.407648e-05,-9.1826768411e-11,1.3686e-01,1.2188
994.55,7.33931627e-03,2.665458e-02,2.453008e-05,-9.1827767612e-11,1.4222e-01,1.2188
995.12,3.71408189e-03,2.671753e-02,2.490520e-05,-9.1826879434e-11,1.4755e-01,1.2188
995.69,-1.72646872e-04,2.676004e-02,2.519882e-05,-9.1827767612e-11,1.5283e-01,1.2188
996.26,-4.07217635e-03,2.678304e-02,2.541180e-05,-9.1827989657e-11,1.5806e-01,1.2188
996.83,-7.76422093e-03,2.678458e-02,2.555464e-05,-9.1828433746e-11,1.6326e-01,1.2188
997.41,-1.10905955e-02,2.674602e-02,2.563732e-05,-9.1828655790e-11,1.6841e-01,1.2188
997.98,-1.39371668e-02,2.667484e-02,2.565895e-05,-9.1828433746e-11,1.7353e-01,1.2188
998.55,-1.62212554e-02,2.657275e-02,2.562837e-05,-9.1829432947e-11,1.7860e-01,1.2188
999.12,-1.79032961e-02,2.640391e-02,2.559154e-05,-9.1828988857e-11,1.8362e-01,1.2188
999.69,-1.89768567e-02,2.614500e-02,2.549385e-05,-9.1829766014e-11,1.8861e-01,1.2188
1000.27,-1.94466886e-02,2.579718e-02,2.536778e-05,-9.1829766014e-11,1.9355e-01,1.2188
1000.84,-1.93166827e-02,2.536382e-02,2.520505e-05,-9.1830432147e-11,1.9845e-01,1.2188
1001.41,-1.85981593e-02,2.485150e-02,2.499430e-05,-9.2282181896e-11,2.0332e-01,1.1875
1001.98,-1.73319440e-02,2.427084e-02,2.471830e-05,-9.2282514963e-11,2.0817e-01,1.1875
1002.55,-1.56020865e-02,2.363518e-02,2.435731e-05,-9.2283181097e-11,2.1299e-01,1.1875
1003.12,-1.35278633e-02,2.296073e-02,2.389063e-05,-9.2282959052e-11,2.1776e-01,1.1875
1003.70,-1.12470448e-02,2.226660e-02,2.329865e-05,-9.2283625186e-11,2.2250e-01,1.1875
1004.27,-8.90163815e-03,2.157435e-02,2.256610e-05,-9.2283625186e-11,2.2719e-01,1.1875
1004.84,-6.63020204e-03,2.087210e-02,2.168550e-05,-9.2283958253e-11,2.3185e-01,1.1875
1005.41,-4.56203122e-03,2.020447e-02,2.065997e-05,-9.2283403141e-11,2.3658e-01,1.1875
1005.98,-2.80665192e-03,1.960441e-02,1.949367e-05,-9.2284513364e-11,2.4148e-01,1.1875
1006.56,-1.43938037e-03,1.908882e-02,1.813256e-05,-9.2285179498e-11,2.4633e-01,1.1875
1007.13,-4.90536563e-04,1.867437e-02,1.671349e-05,-9.2285290521e-11,2.5114e-01,1.1875
1007.70,5.32415151e-05,1.837416e-02,1.530577e-05,-9.2285179498e-11,2.5589e-01,1.1875
1008.27,2.38192059e-04,1.807187e-02,1.397755e-05,-9.2715390920e-11,2.6060e-01,1.1563
1008.84,1.31646844e-04,1.777363e-02,1.280400e-05,-9.2715390920e-11,2.6526e-01,1.1563
1009.42,-1.88439287e-04,1.771966e-02,1.209723e-05,-9.2715390920e-11,2.6988e-01,1.1563
1009.99,-6.42144612e-04,1.787147e-02,1.169596e-05,-9.2715946032e-11,2.7444e-01,1.1563
1010.56,-1.15459393e-03,1.817508e-02,1.164712e-05,-9.2716390121e-11,2.7896e-01,1.1563
1011.13,-1.66173195e-03,1.856398e-02,1.202148e-05,-9.2716279099e-11,2.8344e-01,1.1563
1011.70,-2.11463564e-03,1.897507e-02,1.277305e-05,-9.2716501143e-11,2.8786e-01,1.1563
1012.28,-2.48163075e-03,1.943656e-02,1.380729e-05,-9.2716945232e-11,2.9236e-01,1.1563
1012.85,-2.74784037e-03,1.987214e-02,1.504381e-05,-9.2717167277e-11,2.9705e-01,1.1563
1013.42,-2.91273168e-03,2.027375e-02,1.642355e-05,-9.2717611366e-11,3.0167e-01,1.1563
1013.99,-2.98672206e-03,2.063663e-02,1.790592e-05,-9.2717611366e-11,3.0623e-01,1.1563
1014.56,-2.98739442e-03,2.095874e-02,1.946450e-05,-9.2718055456e-11,3.1073e-01,1.1563
1015.13,-2.93529500e-03,2.124008e-02,2.107928e-05,-9.2718610567e-11,3.1516e-01,1.1563
1015.71,-2.84973643e-03,2.148257e-02,2.273328e-05,-9.2718499545e-11,3.1953e-01,1.1563
1016.28,-2.74586912e-03,2.169089e-02,2.440905e-05,-9.2718277500e-11,3.2166e-01,1.1250
1016.85,-2.63403410e-03,2.172633e-02,2.608915e-05,-9.3126395484e-11,2.4648e-01,1.1250
1017.42,-2.52096842e-03,2.174750e-02,2.775002e-05,-9.3126506506e-11,5.5301e-02,1.1250
1017.99,-2.41128133e-03,2.188754e-02,2.936904e-05,-9.3129615131e-11,6.7815e-02,1.1250
1018.57,-2.30792869e-03,2.201845e-02,3.091968e-05,-9.3423380143e-11,7.8824e-02,1.1250
1019.14,-2.21171776e-03,2.200728e-02,3.237595e-05,-9.3689722647e-11,6.5185e-02,1.1250
1019.71,-2.12078796e-03,2.212850e-02,3.370589e-05,-9.4390606442e-11,7.1093e-02,1.1563
1020.28,-2.03084311e-03,2.225195e-02,3.487575e-05,-9.4701135822e-11,7.6006e-02,1.1563
1020.85,-1.93612068e-03,2.238192e-02,3.584788e-05,-9.5415120249e-11,7.9575e-02,1.1875
1021.43,-1.83059836e-03,2.252429e-02,3.657973e-05,-9.5539243183e-11,8.1811e-02,1.1875
1022.00,-1.70914012e-03,2.268556e-02,3.702834e-05,-9.6035956965e-11,8.2855e-02,1.1875
1022.57,-1.56831008e-03,2.287184e-02,3.715532e-05,-9.7125085752e-11,8.2814e-02,1.2188
1023.14,-1.40658149e-03,2.308766e-02,3.693141e-05,-9.8462904496e-11,8.1786e-02,1.2500
1023.71,-1.22396226e-03,2.333484e-02,3.634179e-05,-9.8503871726e-11,7.9869e-02,1.2500
1024.29,-1.02131829e-03,2.361167e-02,3.539105e-05,-9.8552055405e-11,7.7168e-02,1.2500
1024.86,-7.99726327e-04,2.391078e-02,3.410633e-05,-9.8562713546e-11,7.3579e-02,1.2500
1025.43,-5.60165450e-04,2.422366e-02,3.253797e-05,-9.8562713546e-11,6.9263e-02,1.2500
1026.00,-3.03774882e-04,2.454635e-02,3.075702e-05,-9.8563157636e-11,6.4868e-02,1.2500
1026.57,-3.26280921e-05,2.486445e-02,2.885010e-05,-9.8563268658e-11,6.0048e-02,1.2500
1027.14,2.49443672e-04,2.516901e-02,2.691159e-05,-9.8564045814e-11,5.4921e-02,1.2500
1027.72,5.36638529e-04,2.545348e-02,2.503404e-05,-9.8564045814e-11,4.9604e-02,1.2500
1028.29,8.21924463e-04,2.571426e-02,2.329737e-05,-9.8564267859e-11,4.4196e-02,1.2500
1028.86,1.09844104e-03,2.595051e-02,2.175863e-05,-9.8564378881e-11,4.1626e-02,1.2500
1029.43,1.36088394e-03,2.616361e-02,2.044469e-05,-9.8564711948e-11,4.7361e-02,1.2500
1030.00,1.60643599e-03,2.635618e-02,1.935098e-05,-9.8565489104e-11,5.3060e-02,1.2500
1030.58,1.83545300e-03,2.653101e-02,1.844778e-05,-9.8565267059e-11,5.8724e-02,1.2500
1031.15,2.05250474e-03,2.669080e-02,1.769248e-05,-9.8565489104e-11,6.4351e-02,1.2500
1031.72,2.26802680e-03,2.683777e-02,1.704261e-05,-9.8565489104e-11,6.9942e-02,1.2500
1032.29,2.49990827e-03,2.697368e-02,1.646640e-05,-9.8565933193e-11,7.5496e-02,1.2500
1032.86,2.77350636e-03,2.709988e-02,1.594937e-05,-9.8566488305e-11,8.1013e-02,1.2500
1033.44,3.11856135e-03,2.721576e-02,1.549445e-05,-9.8566599327e-11,8.6493e-02,1.2500
1034.01,3.56247443e-03,2.730856e-02,1.511850e-05,-9.8566599327e-11,9.1936e-02,1.2500
1034.58,4.12101980e-03,2.739594e-02,1.484631e-05,-9.8567265461e-11,9.7341e-02,1.2500
1035.15,4.78917589e-03,2.746880e-02,1.470617e-05,-9.8567487505e-11,1.0271e-01,1.2500
1035.72,5.53556103e-03,2.755048e-02,1.472416e-05,-9.8567487505e-11,1.0804e-01,1.2500
1036.30,6.30340248e-03,2.762008e-02,1.491910e-05,-9.8568264661e-11,1.1333e-01,1.2500
1036.87,7.01945644e-03,2.768559e-02,1.529825e-05,-9.8567931595e-11,1.1859e-01,1.2500
1037.44,7.60947773e-03,2.775689e-02,1.585716e-05,-9.8568375684e-11,1.2381e-01,1.2500
1038.01,8.01662355e-03,2.781393e-02,1.658135e-05,-9.8568375684e-11,1.2899e-01,1.2500
1038.58,8.21809207e-03,2.785319e-02,1.742040e-05,-9.8568819773e-11,1.3413e-01,1.2500
1039.15,8.23515437e-03,2.786044e-02,1.836094e-05,-9.8568708751e-11,1.3923e-01,1.2500
1039.73,8.13301938e-03,2.779787e-02,1.941781e-05,-9.9046548740e-11,1.4431e-01,1.2188
1040.30,8.00969441e-03,2.763124e-02,2.053734e-05,-9.9046215674e-11,1.4937e-01,1.2188
1040.87,7.97620174e-03,2.735177e-02,2.167631e-05,-9.9047325897e-11,1.5452e-01,1.2188
1041.44,8.13258693e-03,2.697161e-02,2.282910e-05,-9.9047325897e-11,1.5976e-01,1.2188
1042.01,8.54457088e-03,2.649587e-02,2.392518e-05,-9.9047881008e-11,1.6496e-01,1.2188
1042.59,9.22608882e-03,2.593452e-02,2.494822e-05,-9.9047881008e-11,1.7012e-01,1.2188
1043.16,1.01314114e-02,2.530130e-02,2.588729e-05,-9.9048325097e-11,1.7523e-01,1.2188
1043.73,1.11582907e-02,2.461411e-02,2.672497e-05,-9.9048880209e-11,1.8030e-01,1.2188
1044.30,1.21625599e-02,2.389488e-02,2.744589e-05,-9.9048880209e-11,1.8533e-01,1.2188
1044.87,1.29820191e-02,2.316607e-02,2.804001e-05,-9.9048769187e-11,1.9032e-01,1.2188
1045.45,1.34637405e-02,2.244928e-02,2.850326e-05,-9.9049213276e-11,1.9526e-01,1.2188
1046.02,1.34870359e-02,2.176430e-02,2.883660e-05,-9.9049879410e-11,2.0017e-01,1.2188
1046.59,1.29765413e-02,2.110089e-02,2.904425e-05,-9.9049657365e-11,2.0503e-01,1.2188
1047.16,1.19048398e-02,2.045566e-02,2.913152e-05,-9.9050212476e-11,2.1025e-01,1.2188
1047.73,1.02877384e-02,1.988310e-02,2.910400e-05,-9.9050989633e-11,2.1605e-01,1.2188
1048.31,8.17653281e-03,1.939439e-02,2.896619e-05,-9.9504626760e-11,2.2199e-01,1.1875
1048.88,5.64998360e-03,1.899815e-02,2.872093e-05,-9.9505070850e-11,2.2709e-01,1.1875
1049.45,2.80689693e-03,1.869961e-02,2.837061e-05,-9.9505181872e-11,2.3209e-01,1.1875
1050.02,-2.40593072e-04,1.849883e-02,2.791874e-05,-9.9505959028e-11,2.3703e-01,1.1875
1050.59,-3.37368441e-03,1.838225e-02,2.737333e-05,-9.9505292894e-11,2.4193e-01,1.1875
1051.16,-6.48312539e-03,1.817815e-02,2.671870e-05,-9.9505959028e-11,2.4677e-01,1.1875
1051.74,-9.44624427e-03,1.820004e-02,2.598398e-05,-9.9506181073e-11,2.5201e-01,1.1875
1052.31,-1.21418917e-02,1.842820e-02,2.514979e-05,-9.9506847206e-11,2.5714e-01,1.1875
1052.88,-1.44751758e-02,1.876000e-02,2.420802e-05,-9.9506958229e-11,2.6220e-01,1.1875
1053.45,-1.63786527e-02,1.917170e-02,2.316350e-05,-9.9506958229e-11,2.6718e-01,1.1875
1054.02,-1.78000035e-02,1.963591e-02,2.203097e-05,-9.9507291296e-11,2.7209e-01,1.1875
1054.60,-1.86952098e-02,2.012570e-02,2.083182e-05,-9.9947161658e-11,2.7693e-01,1.1563
1055.17,-1.90372486e-02,2.061663e-02,1.958881e-05,-9.9947494725e-11,2.8171e-01,1.1563
1055.74,-1.88333888e-02,2.097604e-02,1.832693e-05,-9.9947827792e-11,2.8331e-01,1.1563
1056.31,-1.81346362e-02,2.141610e-02,1.706554e-05,-9.9948493926e-11,2.8413e-01,1.1563
1056.88,-1.70292925e-02,2.170871e-02,1.583067e-05,-9.9947938814e-11,2.8740e-01,1.1563
1057.46,-1.56242609e-02,2.205785e-02,1.464699e-05,-9.9948493926e-11,2.9103e-01,1.1563
1058.03,-1.40259374e-02,2.225421e-02,1.354882e-05,-9.9948715970e-11,1.2671e-01,1.1563
1058.60,-1.23345895e-02,2.250307e-02,1.258730e-05,-9.9948938015e-11,7.1901e-02,1.1563
1059.17,-1.06460580e-02,2.271737e-02,1.183540e-05,-1.0012157770e-10,7.6794e-02,1.1563
1059.74,-9.04875837e-03,2.290535e-02,1.137888e-05,-1.0069245437e-10,8.0520e-02,1.1563
1060.32,-7.61263007e-03,2.307338e-02,1.129807e-05,-1.0093126335e-10,8.2973e-02,1.1563
1060.89,-6.37800021e-03,2.322562e-02,1.164087e-05,-1.0188161426e-10,8.4332e-02,1.1875
1061.46,-5.35457595e-03,2.336404e-02,1.240101e-05,-1.0204237455e-10,8.4725e-02,1.1875
1062.03,-4.53178287e-03,2.348891e-02,1.352149e-05,-1.0218126345e-10,8.4258e-02,1.1875
1062.60,-3.89137290e-03,2.359943e-02,1.491872e-05,-1.0248601967e-10,8.3023e-02,1.1875
1063.17,-3.41210698e-03,2.369439e-02,1.650775e-05,-1.0296141717e-10,8.1109e-02,1.1875
1063.75,-3.06735405e-03,2.377272e-02,1.821660e-05,-1.0346878909e-10,7.8606e-02,1.1875
1064.32,-2.82131490e-03,2.383386e-02,1.999087e-05,-1.0366996150e-10,7.5603e-02,1.2188
1064.89,-2.63072517e-03,2.387799e-02,2.179179e-05,-1.0367062764e-10,7.2166e-02,1.2188
1065.46,-2.45534683e-03,2.390615e-02,2.359150e-05,-1.0367084968e-10,6.8352e-02,1.2188
1066.03,-2.26908371e-03,2.392042e-02,2.536713e-05,-1.0367073866e-10,6.4232e-02,1.2188
1066.61,-2.06181002e-03,2.392404e-02,2.709533e-05,-1.0367129377e-10,5.9883e-02,1.2188
1067.18,-1.83162578e-03,2.392137e-02,2.874880e-05,-1.0367129377e-10,5.5384e-02,1.2188
1067.75,-1.57652566e-03,2.391774e-02,3.029510e-05,-1.0367207093e-10,5.0806e-02,1.2188
1068.32,-1.29377354e-03,2.391911e-02,3.169719e-05,-1.0367207093e-10,4.6212e-02,1.2188
1068.89,-9.86223487e-04,2.393172e-02,3.291561e-05,-1.0367218195e-10,4.6454e-02,1.2188
1069.47,-6.67366706e-04,2.396171e-02,3.391075e-05,-1.0367262604e-10,5.2161e-02,1.2188
1070.04,-3.58392639e-04,2.401464e-02,3.464492e-05,-1.0367295911e-10,5.7834e-02,1.2188
1070.61,-7.85015830e-05,2.409404e-02,3.508404e-05,-1.0367373626e-10,6.3471e-02,1.2188
1071.18,1.64221367e-04,2.420410e-02,3.519918e-05,-1.0367351422e-10,6.9072e-02,1.2188
1071.75,3.75400749e-04,2.434724e-02,3.496838e-05,-1.0367395831e-10,7.4638e-02,1.2188
1072.33,5.70867531e-04,2.452255e-02,3.437856e-05,-1.0367429137e-10,8.0168e-02,1.2188
1072.90,7.71931640e-04,2.472791e-02,3.342747e-05,-1.0367462444e-10,8.5662e-02,1.2188
1073.47,1.00270822e-03,2.495930e-02,3.212508e-05,-1.0367429137e-10,9.1121e-02,1.2188
1074.04,1.28779638e-03,2.521105e-02,3.049410e-05,-1.0367506853e-10,9.6543e-02,1.2188
1074.61,1.64638783e-03,2.547561e-02,2.857026e-05,-1.0367517955e-10,1.0193e-01,1.2188
1075.18,2.08187005e-03,2.574653e-02,2.640198e-05,-1.0367517955e-10,1.0728e-01,1.2188
1075.76,2.57179503e-03,2.599515e-02,2.404912e-05,-1.0367529057e-10,1.1259e-01,1.2188
1076.33,3.06584121e-03,2.623731e-02,2.158110e-05,-1.0367617875e-10,1.1787e-01,1.2188
1076.90,3.49608144e-03,2.646785e-02,1.907612e-05,-1.0367595671e-10,1.2311e-01,1.2188
1077.47,3.79679774e-03,2.668268e-02,1.662079e-05,-1.0367617875e-10,1.2832e-01,1.2188
1078.04,3.92580726e-03,2.687930e-02,1.431261e-05,-1.0367684489e-10,1.3349e-01,1.2188
1078.62,3.87906403e-03,2.704052e-02,1.226614e-05,-1.0367662284e-10,1.3862e-01,1.2188
1079.19,3.69438567e-03,2.719648e-02,1.062047e-05,-1.0367740000e-10,1.4372e-01,1.2188
1079.76,3.44506866e-03,2.731714e-02,9.533502e-06,-1.0367740000e-10,1.4878e-01,1.2188
1080.33,3.22691514e-03,2.742774e-02,9.134047e-06,-1.0367751102e-10,1.5381e-01,1.2188
1080.90,3.14224670e-03,2.751334e-02,9.439186e-06,-1.0367806613e-10,1.5880e-01,1.2188
1081.48,3.28330037e-03,2.758665e-02,1.032778e-05,-1.0367806613e-10,1.6375e-01,1.2188
1082.05,3.71663215e-03,2.763357e-02,1.162110e-05,-1.0367873227e-10,1.6867e-01,1.2188
1082.62,4.47028590e-03,2.765212e-02,1.316084e-05,-1.0367873227e-10,1.7355e-01,1.2188
1083.19,5.52556154e-03,2.764021e-02,1.481737e-05,-1.0367917636e-10,1.7839e-01,1.2188
1083.76,6.81451158e-03,2.757799e-02,1.651399e-05,-1.0367928738e-10,1.8320e-01,1.2188
1084.34,8.22420224e-03,2.748002e-02,1.822251e-05,-1.0367973147e-10,1.8797e-01,1.2188
1084.91,9.60858578e-03,2.734405e-02,1.991469e-05,-1.0367962044e-10,1.9271e-01,1.2188
1085.48,1.08080332e-02,2.716726e-02,2.156881e-05,-1.0368006453e-10,1.9916e-01,1.2188
1086.05,1.16746955e-02,2.694797e-02,2.316858e-05,-1.0413292451e-10,2.0536e-01,1.1875
1086.62,1.20991616e-02,2.668571e-02,2.463825e-05,-1.0413281348e-10,2.1156e-01,1.1875
1087.20,1.20315498e-02,2.637821e-02,2.600757e-05,-1.0413381268e-10,2.1732e-01,1.1875
1087.77,1.14901231e-02,2.603187e-02,2.728279e-05,-1.0413359064e-10,2.2314e-01,1.1875
1088.34,1.05539677e-02,2.565976e-02,2.846650e-05,-1.0413414575e-10,2.2873e-01,1.1875
1088.91,9.34164834e-03,2.527941e-02,2.956158e-05,-1.0413547802e-10,2.3361e-01,1.1875
1089.48,7.98194506e-03,2.491243e-02,3.056887e-05,-1.0413458984e-10,2.3843e-01,1.1875
1090.05,6.58472149e-03,2.458381e-02,3.148080e-05,-1.0413470086e-10,2.4322e-01,1.1875
1090.63,5.21996930e-03,2.432883e-02,3.211266e-05,-1.0413503393e-10,2.4796e-01,1.1875
1091.20,3.90972339e-03,2.415662e-02,3.246743e-05,-1.0413503393e-10,2.5223e-01,1.1875
1091.77,2.63222423e-03,2.409720e-02,3.261051e-05,-1.0413547802e-10,2.5691e-01,1.1875
1092.34,1.33467005e-03,2.415125e-02,3.255084e-05,-1.0413592211e-10,2.6154e-01,1.1875
1092.91,-4.88843894e-05,2.431930e-02,3.230038e-05,-1.0413647722e-10,2.6613e-01,1.1875
1093.49,-1.57708259e-03,2.459003e-02,3.186818e-05,-1.0413614415e-10,2.7067e-01,1.1875
1094.06,-3.28219029e-03,2.495644e-02,3.125419e-05,-1.0457246180e-10,2.7517e-01,1.1563
1094.63,-5.15637315e-03,2.541397e-02,3.033380e-05,-1.0457301691e-10,2.7963e-01,1.1563
1095.20,-7.15657640e-03,2.593794e-02,2.916341e-05,-1.0457301691e-10,2.8405e-01,1.1563
1095.77,-9.19477895e-03,2.647011e-02,2.782526e-05,-1.0457346100e-10,2.8842e-01,1.1563
1096.35,-1.11567317e-02,2.695557e-02,2.638389e-05,-1.0457346100e-10,2.9276e-01,1.1563
1096.92,-1.29326981e-02,2.734933e-02,2.489825e-05,-1.0457401611e-10,2.9705e-01,1.1563
1097.49,-1.44298463e-02,2.762157e-02,2.336320e-05,-1.0457423816e-10,3.0129e-01,1.1563
1098.06,-1.55709954e-02,2.776803e-02,2.184910e-05,-1.0457446020e-10,3.0550e-01,1.1563
1098.63,-1.62939009e-02,2.778843e-02,2.041870e-05,-1.0457512634e-10,3.0967e-01,1.1563
1099.21,-1.65594874e-02,2.767555e-02,1.905121e-05,-1.0457512634e-10,3.1379e-01,1.1563
1099.78,-1.63646968e-02,2.747266e-02,1.775369e-05,-1.0457523736e-10,3.1787e-01,1.1563
1100.35,-1.57482883e-02,2.722055e-02,1.655385e-05,-1.0457601451e-10,3.2191e-01,1.1563
1100.92,-1.47839889e-02,2.695139e-02,1.549861e-05,-1.0457568145e-10,3.2591e-01,1.1563
1101.49,-1.35647563e-02,2.668883e-02,1.465634e-05,-1.0498624192e-10,3.2993e-01,1.1250
1102.06,-1.21859404e-02,2.641919e-02,1.410952e-05,-1.0498613090e-10,3.3402e-01,1.1250
1102.64,-1.07384804e-02,2.617476e-02,1.393418e-05,-1.0498624192e-10,3.3806e-01,1.1250
1103.21,-9.30830428e-03,2.586750e-02,1.415149e-05,-1.0498657499e-10,3.4206e-01,1.1250
1103.78,-7.97276017e-03,2.562826e-02,1.478724e-05,-1.0498690806e-10,3.4601e-01,1.1250
1104.35,-6.79110916e-03,2.542468e-02,1.580064e-05,-1.0498735215e-10,3.4991e-01,1.1250
1104.92,-5.79461993e-03,2.525126e-02,1.711366e-05,-1.0538003803e-10,1.5792e-01,1.0938
1105.50,-4.98417436e-03,2.517350e-02,1.863313e-05,-1.0538026007e-10,1.6498e-01,1.0938
1106.07,-4.33908944e-03,2.511013e-02,2.029004e-05,-1.0538081519e-10,1.7205e-01,1.0938
1106.64,-3.82839594e-03,2.505408e-02,2.203661e-05,-1.0538125927e-10,1.7879e-01,1.0938
1107.21,-3.41832756e-03,2.500033e-02,2.384253e-05,-1.0538181439e-10,1.8572e-01,1.0938
1107.78,-3.07600210e-03,2.494558e-02,2.568819e-05,-1.0538170336e-10,1.9238e-01,1.0938
1108.36,-2.77092693e-03,2.488747e-02,2.755684e-05,-1.0538248052e-10,1.9876e-01,1.0938
1108.93,-2.47629219e-03,2.482701e-02,2.942854e-05,-1.0538181439e-10,2.0507e-01,1.0938
1109.50,-2.17106527e-03,2.476545e-02,3.127082e-05,-1.0538270256e-10,9.6685e-02,1.0938
1110.07,-1.84224801e-03,2.470610e-02,3.304114e-05,-1.0538625528e-10,8.6648e-02,1.1250
1110.64,-1.48564403e-03,2.452782e-02,3.469110e-05,-1.0538658834e-10,6.5134e-02,1.1250
1111.22,-1.10407690e-03,2.448835e-02,3.616586e-05,-1.0539424888e-10,7.8353e-02,1.1250
1111.79,-7.03864980e-04,2.434938e-02,3.741137e-05,-1.0564116248e-10,6.3564e-02,1.1250
1112.36,-2.91786147e-04,2.435715e-02,3.837421e-05,-1.0590095467e-10,7.0954e-02,1.1563
1112.93,1.25821121e-04,2.439878e-02,3.900650e-05,-1.0645928583e-10,7.7141e-02,1.1563
