t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
130.39,6.42003461e-04,1.790734e-03,2.830021e-06,-2.0228263509e-13,0.0000e+00,0.9687
130.97,5.77949420e-04,1.815080e-03,2.978137e-06,-2.0061730055e-13,0.0000e+00,0.9687
131.54,5.13098167e-04,1.835488e-03,3.138446e-06,-1.9839685450e-13,0.0000e+00,0.9687
132.11,4.49916755e-04,1.851977e-03,3.307706e-06,-1.9728663148e-13,0.0000e+00,0.9687
132.68,3.90602747e-04,1.864651e-03,3.483056e-06,-1.9551027464e-13,0.0000e+00,0.9687
133.25,3.36804119e-04,1.873665e-03,3.661986e-06,-1.9373391780e-13,0.0000e+00,0.9687
133.83,2.89395058e-04,1.879199e-03,3.842293e-06,-1.9229062787e-13,0.0000e+00,0.9687
134.40,2.48405400e-04,1.881416e-03,4.022024e-06,-1.8984813721e-13,0.0000e+00,0.9687
134.97,2.13176353e-04,1.880441e-03,4.199429e-06,-1.8829382498e-13,0.0000e+00,0.9687
135.54,1.82692530e-04,1.876334e-03,4.372934e-06,-1.8696155735e-13,0.0000e+00,0.9687
136.11,1.55926724e-04,1.869078e-03,4.541131e-06,-1.8540724511e-13,0.0000e+00,0.9687
136.69,1.32037263e-04,1.858581e-03,4.702789e-06,-1.8440804439e-13,0.0000e+00,0.9687
137.26,1.10380091e-04,1.844687e-03,4.856848e-06,-1.8196555374e-13,0.0000e+00,0.9687
137.83,9.04274807e-05,1.827186e-03,5.002398e-06,-1.8074430841e-13,0.0000e+00,0.9687
138.40,7.17077220e-05,1.805841e-03,5.138669e-06,-1.7896795157e-13,0.0000e+00,0.9687
138.97,5.38204955e-05,1.780409e-03,5.265010e-06,-1.7774670624e-13,0.0000e+00,0.9687
139.55,3.64998191e-05,1.750662e-03,5.380925e-06,-1.7597034940e-13,0.0000e+00,0.9687
140.12,1.96186482e-05,1.716399e-03,5.486067e-06,-1.7452705947e-13,0.0000e+00,0.9687
140.69,3.10701392e-06,1.677464e-03,5.580276e-06,-1.7352785875e-13,0.0000e+00,0.9687
141.26,-1.31000248e-05,1.633747e-03,5.663645e-06,-1.7186252421e-13,0.0000e+00,0.9687
141.83,-2.90070390e-05,1.585188e-03,5.736520e-06,-1.7041923428e-13,0.0000e+00,0.9687
142.40,-4.44943794e-05,1.531770e-03,5.799455e-06,-1.6919798895e-13,0.0000e+00,0.9687
142.98,-5.93882720e-05,1.473531e-03,5.853118e-06,-1.6830981053e-13,0.0000e+00,0.9687
143.55,-7.36413144e-05,1.410580e-03,5.898151e-06,-1.6675549830e-13,0.0000e+00,0.9687
144.12,-8.74413459e-05,1.343132e-03,5.935110e-06,-1.6653345369e-13,0.0000e+00,0.9687
144.69,-1.01122597e-04,1.271538e-03,5.964343e-06,-1.6509016376e-13,0.0000e+00,0.9687
145.26,-1.14960582e-04,1.196322e-03,5.985977e-06,-1.6397994074e-13,0.0000e+00,0.9687
145.84,-1.29051669e-04,1.118222e-03,5.999794e-06,-1.6331380692e-13,0.0000e+00,0.9687
146.41,-1.43381305e-04,1.038266e-03,6.005355e-06,-1.6231460620e-13,0.0000e+00,0.9687
